RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
3236.0,Baltimore City,Maryland,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e3,98500.0,100900.0,99900.0,103400.0,103400.0,102200.0,95300.0,92600.0,95100.0,96700.0,102800.0,108200.0,109900.0,98800.0,95200.0,95900.0,104100.0,97400.0,102e3,104600.0,109e3,93700.0,82e3,79700.0,84800.0,90800.0,96200.0,95800.0,97500.0,94300.0,96400.0,96200.0,96300.0,97800.0,97800.0,98500.0,100300.0,90400.0,90200.0,91300.0,103300.0,108300.0,111400.0,113100.0,110900.0,107200.0,104800.0,110100.0,111200.0,111100.0,105100.0,100900.0,96400.0,93300.0,92600.0,98300.0,
80.0,Lee,Florida,77,213400.0,202600.0,192800.0,187700.0,179900.0,165900.0,154800.0,147200.0,138100.0,124100.0,112800.0,104600.0,97800.0,93600.0,87500.0,85500.0,85e3,86400.0,88900.0,9e4,90900.0,91400.0,92e3,93500.0,93500.0,96400.0,97200.0,96400.0,92300.0,89e3,87200.0,86800.0,87800.0,90500.0,91e3,93800.0,92700.0,97600.0,99300.0,106e3,107e3,106800.0,103700.0,102900.0,102500.0,104300.0,107900.0,111500.0,115900.0,122800.0,125500.0,127300.0,124200.0,124800.0,125e3,126600.0,130700.0,131600.0,132400.0,131800.0,133500.0,140100.0,146500.0,153300.0,151300.0,149800.0,147300.0,148500.0,149200.0,149700.0,150600.0,153300.0,155500.0,156e3,156700.0,158400.0,160700.0,162100.0,162500.0,164e3,166300.0,168500.0,169300.0,169500.0,172400.0,175900.0,182300.0,182900.0,183700.0,180700.0,183800.0,185700.0,187100.0,188800.0,191200.0,194700.0,190600.0,191400.0,191100.0,196200.0,196100.0,198200.0,199400.0,201500.0,203700.0,208200.0,214e3,214300.0,211800.0,210100.0,207900.0,207600.0,206300.0,210200.0,214e3,213300.0,208e3,
201.0,Kent,Michigan,78,122500.0,115600.0,116100.0,111400.0,110800.0,11e4,107200.0,104400.0,101800.0,96300.0,93300.0,87e3,85200.0,78500.0,75900.0,73600.0,8e4,85100.0,89900.0,91200.0,92e3,95200.0,96900.0,95300.0,95500.0,96600.0,98400.0,96400.0,90600.0,85900.0,84700.0,82900.0,84900.0,88200.0,94300.0,95100.0,89200.0,84100.0,82400.0,86e3,9e4,94600.0,91100.0,89200.0,88200.0,96200.0,97700.0,93200.0,89800.0,89500.0,97500.0,99700.0,102e3,101e3,96300.0,98100.0,98800.0,106900.0,108600.0,110400.0,111e3,115200.0,116500.0,117200.0,114600.0,119800.0,121100.0,122900.0,119700.0,120200.0,120700.0,122e3,123100.0,123900.0,126100.0,127700.0,130100.0,130600.0,131500.0,130900.0,130500.0,130800.0,133700.0,134500.0,135e3,136100.0,136100.0,136900.0,137900.0,139900.0,139900.0,140200.0,137800.0,139700.0,141e3,147300.0,147300.0,147400.0,146600.0,147900.0,148700.0,148900.0,150400.0,152100.0,154400.0,16e4,163500.0,165500.0,166300.0,167e3,169600.0,168300.0,165700.0,164900.0,164e3,165800.0,167300.0,
285.0,Polk,Florida,79,160500.0,159800.0,153400.0,154700.0,152300.0,147900.0,137300.0,132200.0,127800.0,124600.0,118300.0,113500.0,107e3,100800.0,97900.0,98100.0,100900.0,99300.0,97700.0,96e3,97200.0,96400.0,95100.0,95900.0,94900.0,95500.0,93400.0,94900.0,92500.0,88400.0,85500.0,84600.0,83600.0,82800.0,82100.0,84e3,84e3,85200.0,86700.0,87400.0,86100.0,84700.0,83800.0,86100.0,86e3,87800.0,86500.0,86800.0,86100.0,87400.0,88800.0,93e3,94800.0,93300.0,87900.0,87e3,91600.0,98300.0,101600.0,102900.0,99300.0,102700.0,103200.0,107800.0,106200.0,108100.0,108900.0,109400.0,110600.0,112400.0,112700.0,115500.0,115500.0,116300.0,113700.0,116e3,116600.0,118200.0,117500.0,119100.0,119100.0,120300.0,117800.0,119e3,120300.0,124e3,125300.0,125300.0,126100.0,124800.0,126600.0,127e3,127900.0,127600.0,129500.0,137600.0,139400.0,141400.0,136700.0,138300.0,139600.0,141100.0,143500.0,148200.0,157600.0,162200.0,164400.0,169100.0,171200.0,169e3,159900.0,159100.0,157800.0,155900.0,153e3,154400.0,157400.0,158600.0
3289.0,District of Columbia,District of Columbia,80,397600.0,395600.0,394400.0,394e3,398e3,390700.0,391500.0,379800.0,379900.0,370800.0,373500.0,369800.0,370600.0,368900.0,365400.0,369200.0,362500.0,363e3,358800.0,353700.0,354600.0,347e3,362500.0,351100.0,344400.0,333100.0,343e3,345100.0,346100.0,362800.0,382e3,382400.0,378500.0,386800.0,407400.0,392800.0,378300.0,356e3,357500.0,360900.0,356500.0,362300.0,365900.0,370200.0,364600.0,365900.0,371600.0,373500.0,361e3,356600.0,371100.0,383500.0,397200.0,398700.0,406400.0,411500.0,413e3,421600.0,431500.0,445700.0,439800.0,439400.0,431600.0,433e3,429200.0,431900.0,445100.0,446500.0,450900.0,446100.0,452500.0,449800.0,454500.0,454100.0,462600.0,466600.0,474300.0,476e3,472100.0,473200.0,474700.0,476300.0,480100.0,478400.0,487700.0,491600.0,499400.0,506200.0,504900.0,504700.0,499700.0,498300.0,496300.0,498900.0,496700.0,505400.0,503e3,506400.0,505700.0,505900.0,512900.0,516700.0,519800.0,526800.0,530900.0,534900.0,539800.0,536400.0,543100.0,531900.0,529700.0,528700.0,537700.0,531200.0,523700.0,518400.0,514600.0,
989.0,Denver,Colorado,81,192800.0,188400.0,180200.0,171400.0,170700.0,176100.0,175300.0,172200.0,163600.0,158200.0,147500.0,145100.0,147100.0,157500.0,164800.0,174e3,180300.0,188100.0,190300.0,196900.0,201200.0,202e3,197200.0,204600.0,202200.0,200400.0,190300.0,194400.0,203400.0,204700.0,206200.0,207800.0,210200.0,214300.0,208700.0,209600.0,201500.0,203200.0,202e3,207e3,206600.0,206900.0,206e3,209200.0,211300.0,214400.0,215e3,211600.0,211300.0,210800.0,217500.0,228800.0,238500.0,245700.0,247700.0,250400.0,257400.0,259300.0,257400.0,252500.0,249900.0,256200.0,259200.0,262600.0,261800.0,264600.0,268900.0,276300.0,273300.0,266100.0,260800.0,261900.0,264800.0,261600.0,265600.0,268700.0,273400.0,273100.0,274800.0,278500.0,282600.0,288600.0,292100.0,299400.0,304600.0,308500.0,308300.0,307900.0,307900.0,308600.0,309900.0,315100.0,321800.0,327200.0,336900.0,338200.0,340100.0,335700.0,336e3,338500.0,344900.0,352800.0,359100.0,360400.0,364100.0,373e3,373700.0,372200.0,364300.0,366800.0,365800.0,369500.0,369e3,380600.0,387100.0,399100.0,399600.0,404500.0
659.0,Ocean,New Jersey,82,282900.0,280200.0,278700.0,267600.0,265500.0,254100.0,250700.0,244100.0,241600.0,239400.0,243300.0,251700.0,254400.0,249500.0,246500.0,244600.0,242600.0,235800.0,233500.0,232600.0,232e3,228600.0,233500.0,236900.0,243200.0,237e3,237300.0,233700.0,234300.0,225e3,219200.0,215600.0,218e3,224300.0,226e3,235500.0,234e3,233500.0,224100.0,222200.0,224e3,215500.0,208500.0,202e3,201100.0,199900.0,199e3,203400.0,204200.0,206500.0,215600.0,216700.0,216100.0,199900.0,195400.0,196200.0,203e3,195600.0,186400.0,185e3,192900.0,198600.0,195100.0,194800.0,195200.0,202800.0,208600.0,210500.0,210400.0,211900.0,212600.0,211300.0,216800.0,215500.0,216200.0,211600.0,215e3,216400.0,209700.0,208900.0,211200.0,218700.0,225900.0,225900.0,226800.0,221500.0,226600.0,228100.0,229500.0,221200.0,219200.0,221400.0,224500.0,225700.0,225800.0,226300.0,228800.0,229800.0,234100.0,234100.0,232600.0,231e3,231300.0,231700.0,230100.0,232200.0,230700.0,235e3,235800.0,244200.0,250700.0,248400.0,241100.0,233200.0,233200.0,236900.0,238600.0,
2127.0,Arapahoe,Colorado,83,181800.0,172200.0,173e3,172500.0,177500.0,181200.0,179300.0,180800.0,179100.0,176700.0,172100.0,168e3,166900.0,167500.0,167200.0,175700.0,178100.0,186600.0,183300.0,186600.0,185300.0,188300.0,188700.0,186300.0,188400.0,188100.0,190600.0,186800.0,185700.0,187200.0,185100.0,183300.0,182300.0,183700.0,184800.0,172800.0,169900.0,162600.0,17e4,169400.0,174100.0,174500.0,175800.0,176600.0,178700.0,178100.0,180100.0,176400.0,179200.0,182e3,19e4,197500.0,202600.0,206500.0,208e3,211600.0,214900.0,214700.0,214200.0,211600.0,214600.0,217e3,220800.0,223400.0,224700.0,227300.0,227900.0,228600.0,227600.0,227200.0,226600.0,227800.0,229900.0,232100.0,233700.0,233900.0,235e3,237200.0,240300.0,240200.0,242700.0,245300.0,249700.0,252400.0,253200.0,254300.0,255700.0,261e3,263300.0,264900.0,263700.0,266700.0,270600.0,274900.0,280600.0,282600.0,287700.0,286500.0,290600.0,289500.0,293200.0,294100.0,298400.0,302100.0,305300.0,308800.0,319e3,325300.0,329e3,321300.0,318500.0,320400.0,323700.0,325200.0,324800.0,329500.0,333100.0,336100.0
1558.0,Bristol,Massachusetts,84,257100.0,259400.0,251e3,251100.0,240400.0,232600.0,229800.0,236900.0,238100.0,234300.0,223200.0,227100.0,230400.0,234200.0,228400.0,227e3,223200.0,224100.0,220400.0,230400.0,231e3,236200.0,234600.0,237600.0,234700.0,232200.0,225500.0,226900.0,221700.0,225e3,222200.0,229e3,227500.0,230100.0,214e3,215700.0,210200.0,214700.0,207500.0,212200.0,212700.0,213300.0,212900.0,222800.0,226100.0,222300.0,212700.0,211600.0,208100.0,211100.0,208600.0,216600.0,214600.0,215700.0,208e3,212500.0,221600.0,228300.0,225600.0,217700.0,218200.0,224800.0,227500.0,227800.0,226800.0,229700.0,228600.0,228200.0,228300.0,233900.0,225800.0,227300.0,219800.0,231200.0,234900.0,243600.0,242300.0,236900.0,235900.0,235200.0,236e3,235500.0,236200.0,240500.0,241300.0,241e3,237100.0,236200.0,238800.0,243300.0,247700.0,249400.0,249500.0,246700.0,248100.0,249100.0,249900.0,249800.0,251500.0,255700.0,257100.0,258300.0,259600.0,262900.0,269100.0,269800.0,268900.0,265200.0,261600.0,266800.0,268800.0,275900.0,273400.0,269200.0,269400.0,274600.0,284e3,
1556.0,Brevard,Florida,85,175300.0,163400.0,157200.0,152100.0,153600.0,148e3,143900.0,138200.0,134e3,127500.0,125200.0,126300.0,124500.0,119300.0,114700.0,115200.0,116800.0,115200.0,115700.0,113400.0,117200.0,118100.0,122200.0,120900.0,118e3,113e3,106600.0,106800.0,100700.0,98700.0,91800.0,91500.0,92100.0,97400.0,100900.0,98500.0,95400.0,95100.0,96e3,99600.0,96800.0,98800.0,97900.0,1e5,100200.0,100100.0,102600.0,106e3,109e3,109300.0,106e3,104800.0,105500.0,108300.0,108700.0,115100.0,119e3,119900.0,113700.0,108600.0,108700.0,111800.0,115100.0,115900.0,114500.0,114200.0,113600.0,113500.0,119e3,122100.0,124e3,119100.0,119300.0,119600.0,119500.0,12e4,123200.0,126200.0,128600.0,127900.0,129e3,128200.0,134e3,137600.0,140500.0,138600.0,140600.0,144200.0,144100.0,143600.0,143200.0,149300.0,152e3,153900.0,152e3,155300.0,156300.0,157300.0,155e3,156e3,159e3,162900.0,167100.0,168900.0,170500.0,171400.0,176400.0,181600.0,185200.0,182e3,179400.0,179500.0,185100.0,187200.0,187300.0,182100.0,182800.0,
1404.0,Summit,Ohio,86,108500.0,106500.0,93600.0,97500.0,94500.0,95e3,91200.0,88100.0,84900.0,77100.0,67400.0,63900.0,60400.0,67700.0,69e3,75400.0,80800.0,83100.0,90500.0,91300.0,98400.0,95e3,95e3,102500.0,105500.0,113400.0,102800.0,106500.0,93400.0,97e3,89300.0,94900.0,95900.0,100900.0,90900.0,82700.0,71100.0,75600.0,79200.0,86800.0,85800.0,79e3,76600.0,77900.0,81800.0,84e3,81600.0,82700.0,84500.0,95e3,99800.0,101800.0,100600.0,100800.0,99100.0,95700.0,102900.0,104600.0,113100.0,109900.0,113300.0,109300.0,108200.0,108200.0,109900.0,107800.0,105100.0,103300.0,103700.0,100200.0,101200.0,108600.0,114100.0,121e3,114400.0,116400.0,111100.0,112600.0,113100.0,112400.0,115e3,113300.0,106300.0,104400.0,102400.0,108500.0,103900.0,105e3,105500.0,109100.0,107900.0,107e3,103200.0,104500.0,104900.0,108400.0,110700.0,113700.0,115e3,114200.0,112200.0,110700.0,113400.0,117e3,12e4,113600.0,116900.0,128400.0,134700.0,136800.0,125400.0,127e3,119600.0,122300.0,117800.0,120400.0,123300.0,
3152.0,Anne Arundel,Maryland,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,269700.0,262200.0,278300.0,282700.0,292800.0,284e3,272200.0,285600.0,292700.0,304500.0,291400.0,274e3,267600.0,26e4,265300.0,265700.0,267800.0,273900.0,274400.0,276700.0,273100.0,275500.0,276500.0,276700.0,278100.0,282200.0,282400.0,291500.0,291e3,295800.0,286800.0,288200.0,287500.0,287400.0,289900.0,294e3,295700.0,295400.0,294e3,298e3,297800.0,307600.0,309700.0,31e4,302500.0,303400.0,299100.0,297e3,295800.0,297e3,299900.0,298900.0,298500.0,296700.0,295600.0,297500.0,295200.0,296400.0,295100.0,293400.0,293200.0,292700.0,295400.0,290700.0,292300.0,291900.0,292100.0,290500.0,293700.0,295200.0,298100.0,296900.0,297800.0,299400.0,293400.0,295700.0,294900.0,298900.0,290700.0,289900.0,294900.0,301800.0,304600.0,301400.0,309e3,306900.0,305600.0,295200.0,295600.0,303800.0,
2734.0,Jefferson,Colorado,88,225700.0,218700.0,217300.0,215700.0,222400.0,224400.0,222900.0,219700.0,217900.0,213200.0,206700.0,206200.0,209e3,208200.0,206200.0,208e3,214300.0,219600.0,219800.0,220900.0,219200.0,219500.0,217600.0,221200.0,223100.0,223600.0,221100.0,219200.0,222900.0,225900.0,230400.0,225100.0,224900.0,220600.0,219900.0,221300.0,218700.0,216800.0,204300.0,204500.0,207e3,216600.0,221600.0,226100.0,225400.0,226100.0,223400.0,222900.0,215600.0,219500.0,222e3,231800.0,233300.0,238700.0,242200.0,244800.0,244700.0,241900.0,239900.0,237900.0,239100.0,242e3,244e3,248400.0,251e3,253300.0,254500.0,256300.0,258400.0,258600.0,260300.0,261e3,263300.0,262700.0,260200.0,261200.0,264200.0,269800.0,272400.0,273400.0,276900.0,275900.0,285500.0,289700.0,296100.0,294e3,295200.0,298300.0,300300.0,304500.0,306e3,308300.0,311300.0,317100.0,321900.0,333600.0,340900.0,345200.0,343400.0,343300.0,346800.0,349500.0,354500.0,362100.0,365900.0,37e4,374700.0,377300.0,371900.0,366800.0,362500.0,367500.0,368800.0,374600.0,378e3,380200.0,380900.0,386200.0
3069.0,Washington,Oregon,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287300.0,286400.0,286200.0,289100.0,291300.0,294900.0,296700.0,298900.0,302400.0,306400.0,311800.0,314100.0,319700.0,324300.0,326e3,331500.0,330200.0,331700.0,331400.0,334500.0,340700.0,345200.0,362700.0,375300.0,375e3,364300.0,355100.0,356e3,357400.0,361800.0,365400.0,370700.0,373700.0,380800.0
2776.0,Lancaster,Pennsylvania,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168700.0,167800.0,167600.0,166600.0,168500.0,169200.0,169600.0,170200.0,172700.0,174200.0,178300.0,177800.0,178600.0,175900.0,176400.0,176600.0,173600.0,172e3,171200.0,174700.0,175700.0,175400.0,175900.0,177300.0,181400.0,181700.0,182400.0,179700.0,181500.0,181600.0,183300.0
322.0,Utah,Utah,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207300.0,210900.0,211700.0,218400.0,218400.0,220800.0,216900.0,217200.0,215800.0,215700.0,218900.0,221e3,221400.0,220800.0,223900.0,23e4,231900.0,231200.0,227600.0,232800.0,235700.0,233300.0,232500.0,235300.0,243100.0,243100.0,242600.0,242200.0,246100.0,247800.0,251100.0,251200.0,253300.0,254700.0,255800.0,253500.0,255800.0,258200.0,260200.0,259300.0,264900.0,266200.0,267800.0,260900.0,261100.0,263e3,269300.0,275300.0,276100.0,270700.0,267200.0,267400.0,275200.0,278600.0,,,
197.0,Kane,Illinois,92,239500.0,238300.0,222200.0,212200.0,209100.0,213500.0,219100.0,210300.0,203700.0,200500.0,200400.0,207500.0,197900.0,199e3,183700.0,185500.0,180200.0,186100.0,187400.0,186800.0,184600.0,183600.0,179500.0,175700.0,173700.0,174400.0,17e4,165900.0,163900.0,169e3,169700.0,174800.0,164900.0,159600.0,151300.0,154200.0,148300.0,145900.0,141700.0,146500.0,153900.0,162e3,161800.0,152300.0,144100.0,142100.0,141300.0,143700.0,140200.0,146600.0,147600.0,148800.0,143400.0,142500.0,148400.0,148e3,144100.0,139400.0,141e3,146800.0,150600.0,154700.0,157500.0,161600.0,165300.0,167900.0,174700.0,179900.0,185500.0,187800.0,188600.0,192100.0,188800.0,189900.0,181400.0,185200.0,188700.0,202100.0,204400.0,195400.0,190200.0,187400.0,198700.0,213600.0,221300.0,220800.0,207600.0,201400.0,201200.0,201500.0,201100.0,194500.0,187600.0,189e3,188200.0,196300.0,197500.0,205100.0,207700.0,208400.0,204500.0,203800.0,202300.0,207400.0,209400.0,212600.0,213400.0,215900.0,219400.0,223900.0,220200.0,219100.0,213300.0,212800.0,213e3,213e3,211600.0,
1349.0,Ramsey,Minnesota,93,206100.0,200600.0,199500.0,190500.0,187300.0,187200.0,192500.0,196800.0,192600.0,189200.0,182e3,176900.0,170100.0,166600.0,165800.0,165e3,166200.0,167500.0,168800.0,169700.0,169400.0,167300.0,164200.0,157900.0,159600.0,159e3,161400.0,160400.0,161700.0,156500.0,151900.0,150900.0,156e3,158400.0,154400.0,148600.0,141700.0,135e3,134300.0,136900.0,138400.0,137700.0,135900.0,138200.0,140300.0,139e3,136900.0,131700.0,128700.0,126900.0,131300.0,137100.0,144300.0,145e3,146600.0,148800.0,150600.0,155900.0,156900.0,163700.0,164800.0,166700.0,165900.0,167800.0,172100.0,175500.0,177100.0,181500.0,181700.0,178200.0,173600.0,174600.0,183800.0,185e3,184600.0,181500.0,179800.0,179900.0,178900.0,183700.0,187600.0,189500.0,189900.0,189200.0,190200.0,190300.0,192200.0,192600.0,193e3,191200.0,191200.0,189400.0,189500.0,190600.0,193e3,193400.0,194200.0,194200.0,197200.0,196600.0,197700.0,199700.0,203300.0,205e3,204400.0,200600.0,203e3,202200.0,206700.0,201900.0,206300.0,210800.0,217e3,217400.0,213500.0,216900.0,218e3,
1964.0,Passaic,New Jersey,94,371300.0,374800.0,365600.0,351200.0,335600.0,333300.0,325700.0,322800.0,314800.0,313e3,303300.0,293400.0,291800.0,285900.0,290700.0,279700.0,287400.0,284600.0,290800.0,286800.0,293100.0,294700.0,293100.0,278900.0,280600.0,287900.0,289100.0,283900.0,277e3,282100.0,274e3,268900.0,263400.0,265300.0,273200.0,269200.0,266600.0,260400.0,263700.0,264300.0,260400.0,264200.0,265100.0,265800.0,257600.0,254100.0,251600.0,253e3,252200.0,250900.0,249300.0,246e3,245700.0,248400.0,251100.0,256900.0,256200.0,253800.0,246600.0,254800.0,257800.0,263400.0,26e4,263e3,262900.0,260400.0,262400.0,263700.0,264100.0,267700.0,279900.0,281400.0,285e3,267800.0,263800.0,259900.0,260300.0,256800.0,252500.0,256800.0,263200.0,264600.0,268800.0,264500.0,263400.0,256200.0,252800.0,256600.0,261e3,271100.0,272800.0,272e3,273800.0,271700.0,272900.0,271500.0,276600.0,283500.0,284900.0,280600.0,275200.0,275400.0,278e3,274500.0,267200.0,262900.0,266300.0,268400.0,274400.0,273100.0,271500.0,266900.0,268500.0,273200.0,277300.0,268800.0,268200.0,
1611.0,Chester,Pennsylvania,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284400.0,280700.0,283500.0,288400.0,290500.0,294500.0,288600.0,286900.0,287300.0,288e3,289600.0,287700.0,291400.0,282100.0,282500.0,290700.0,299300.0,296900.0,289600.0,289800.0,294700.0,294900.0,292100.0,291900.0,293400.0,296900.0,288800.0,285300.0,286800.0,297900.0,300500.0,301400.0,295100.0,298200.0,295700.0,299200.0,292500.0,294800.0,297800.0,301900.0,298e3,293600.0,295300.0,299500.0,301400.0,298600.0,301200.0,300600.0,307900.0,297200.0,300600.0,299800.0,307100.0,312500.0,311100.0,316400.0,311600.0,311400.0,326400.0,332900.0,
2537.0,Sedgwick,Kansas,96,116700.0,119900.0,121800.0,124300.0,126900.0,128400.0,127300.0,126400.0,126600.0,128600.0,127200.0,125200.0,121200.0,122300.0,120300.0,123200.0,123e3,125e3,122600.0,122700.0,120700.0,12e4,121700.0,122400.0,125100.0,123600.0,124500.0,123600.0,121400.0,123400.0,124400.0,128100.0,129300.0,130700.0,129900.0,122100.0,120300.0,120900.0,123900.0,124800.0,124100.0,127500.0,127500.0,131500.0,130100.0,131500.0,123600.0,127500.0,124900.0,129100.0,124400.0,126400.0,127300.0,130600.0,130100.0,132500.0,133500.0,137500.0,132900.0,128600.0,124900.0,125700.0,127e3,129300.0,130300.0,134300.0,132200.0,131e3,127700.0,126900.0,129400.0,130400.0,132600.0,130800.0,13e4,128500.0,13e4,130100.0,130900.0,135600.0,137e3,138800.0,135400.0,138100.0,137300.0,138200.0,138e3,139400.0,138200.0,138e3,138300.0,139300.0,138600.0,139300.0,138400.0,137e3,134200.0,135900.0,137500.0,141200.0,141800.0,142900.0,143900.0,146500.0,147300.0,150100.0,148500.0,147900.0,143300.0,142800.0,142400.0,146300.0,146300.0,151e3,150900.0,153e3,151700.0,
2482.0,Plymouth,Massachusetts,97,301900.0,303100.0,305600.0,294900.0,276100.0,273300.0,277100.0,285100.0,273200.0,263600.0,245500.0,24e4,246200.0,258600.0,265500.0,261100.0,256e3,263400.0,264700.0,267700.0,258900.0,259e3,259e3,265100.0,272800.0,281200.0,280300.0,276600.0,269800.0,269800.0,266300.0,273300.0,278e3,272300.0,269200.0,260800.0,263e3,263300.0,267100.0,271300.0,268500.0,270500.0,271500.0,271200.0,267500.0,260900.0,250500.0,244700.0,244400.0,258900.0,270300.0,274500.0,271800.0,265200.0,266400.0,259200.0,254800.0,252900.0,247e3,258900.0,268500.0,281300.0,278200.0,277800.0,281100.0,289200.0,295e3,294500.0,282800.0,271e3,273800.0,284500.0,298700.0,298900.0,306400.0,303500.0,301800.0,293800.0,290100.0,289400.0,287400.0,288100.0,289e3,292300.0,291500.0,299300.0,301200.0,305100.0,298100.0,297900.0,296700.0,299100.0,300600.0,304400.0,302700.0,302400.0,301900.0,321500.0,322100.0,324300.0,308500.0,307400.0,309300.0,318600.0,322600.0,319100.0,314100.0,312800.0,313400.0,325e3,334900.0,342400.0,331200.0,325700.0,326500.0,335400.0,338300.0,
2063.0,Volusia,Florida,98,171300.0,169e3,169100.0,164700.0,159e3,153900.0,153100.0,148e3,147800.0,137300.0,134900.0,128100.0,125400.0,122300.0,119700.0,123300.0,123e3,124200.0,123700.0,124300.0,118700.0,116700.0,111500.0,109700.0,105700.0,107700.0,106e3,107300.0,105600.0,105600.0,105e3,104500.0,104700.0,98200.0,96e3,96600.0,97e3,92600.0,93e3,95500.0,97900.0,96900.0,98200.0,99e3,96700.0,92500.0,88500.0,88400.0,93800.0,105500.0,111600.0,114500.0,112600.0,108200.0,103700.0,101700.0,105900.0,108700.0,110700.0,112e3,114200.0,114400.0,115500.0,122300.0,122800.0,124400.0,123600.0,126e3,126e3,122800.0,122100.0,124500.0,124200.0,124600.0,123100.0,124200.0,124900.0,124800.0,125900.0,125700.0,126900.0,126700.0,126500.0,127800.0,128700.0,133900.0,135400.0,137900.0,137900.0,138100.0,138500.0,139700.0,139600.0,141200.0,143600.0,146300.0,149700.0,150400.0,151900.0,150500.0,153300.0,156700.0,159200.0,164100.0,166500.0,166200.0,165200.0,164600.0,167100.0,166300.0,166600.0,169400.0,171200.0,172300.0,173500.0,174900.0,177500.0,
1241.0,Morris,New Jersey,99,441500.0,438500.0,430500.0,422e3,400600.0,398600.0,401200.0,405700.0,400200.0,400100.0,391700.0,389600.0,388700.0,396900.0,388700.0,381800.0,372900.0,375400.0,376600.0,382800.0,388900.0,387800.0,388400.0,396800.0,412500.0,415900.0,404400.0,387e3,385800.0,394600.0,403400.0,401500.0,397600.0,401700.0,396900.0,391300.0,386e3,397700.0,393900.0,387900.0,372900.0,376600.0,372900.0,373800.0,367100.0,366700.0,37e4,381300.0,399300.0,391600.0,381100.0,367e3,373400.0,378100.0,374200.0,378100.0,379900.0,386100.0,389800.0,395e3,403200.0,402e3,405700.0,398200.0,397400.0,394400.0,394700.0,388800.0,387600.0,382e3,393500.0,389200.0,393500.0,392e3,397100.0,401700.0,393e3,396200.0,399400.0,402600.0,392e3,386500.0,413100.0,423700.0,419900.0,392100.0,382800.0,386300.0,391e3,396900.0,394200.0,400400.0,403800.0,409400.0,393900.0,395400.0,377400.0,380200.0,377900.0,389e3,392900.0,388500.0,387700.0,385100.0,387200.0,387300.0,388700.0,382700.0,388300.0,389100.0,394400.0,395400.0,398200.0,398700.0,4e5,399600.0,395700.0,
146.0,Dane,Wisconsin,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,193700.0,197e3,204500.0,213e3,217800.0,208900.0,203600.0,208200.0,215300.0,216500.0,202600.0,199200.0,198700.0,204500.0,203200.0,204300.0,203200.0,207e3,205200.0,192600.0,184300.0,183200.0,197600.0,206800.0,206400.0,203e3,199400.0,198600.0,200500.0,199300.0,205300.0,210800.0,213700.0,210200.0,214200.0,216e3,219300.0,210500.0,209400.0,207500.0,210100.0,208300.0,210200.0,208200.0,209200.0,206500.0,207700.0,206200.0,207200.0,209500.0,213200.0,215300.0,214e3,214e3,211900.0,210500.0,215600.0,221900.0,223e3,221900.0,222e3,224500.0,225600.0,230100.0,234600.0,236100.0,235600.0,237e3,237400.0,241e3,242500.0,243200.0,239400.0,239200.0,237900.0,236100.0,231700.0,234700.0,237100.0,243500.0,244500.0,250500.0,250800.0,249300.0,248e3,242400.0,245500.0,243600.0,251200.0,251600.0,
